year,month,hour,location,total_money,total_discount_money,total_tip_money,transactions,identified_customers,square_unique_ids
2017,7,14,The Dram Shop Front St.,3399.6,157.26,387.1,248,129,129
2017,7,15,The Dram Shop Front St.,4333.0,246.0,431.0,336,169,170
2017,7,16,The Dram Shop Front St.,5659.77,171.88,583.4,472,218,218
2017,7,17,The Dram Shop Front St.,8124.0,423.25,909.75,688,317,319
2017,7,18,The Dram Shop Front St.,9013.56,486.25,1115.81,707,366,367
2017,7,19,The Dram Shop Front St.,9057.02,416.73,1182.0,681,376,379
2017,7,20,The Dram Shop Front St.,8245.36,427.92,1041.28,665,348,349
2017,7,21,The Dram Shop Front St.,8660.7,429.25,1107.45,680,385,386
2017,7,22,The Dram Shop Front St.,1442.63,51.12,230.75,91,73,73
2017,8,9,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2017,8,10,The Dram Shop Front St.,0.0,14.0,0.0,2,1,1
2017,8,11,The Dram Shop Front St.,59.25,40.75,5.0,9,4,4
2017,8,12,The Dram Shop Front St.,1916.25,253.5,91.5,95,54,54
2017,8,13,The Dram Shop Front St.,2758.5,137.75,250.25,225,121,122
2017,8,14,The Dram Shop Front St.,4037.06,433.19,399.75,277,143,143
2017,8,15,The Dram Shop Front St.,4478.16,249.5,483.16,382,186,187
2017,8,16,The Dram Shop Front St.,6804.35,309.55,651.9,590,275,275
2017,8,17,The Dram Shop Front St.,9344.61,509.69,1047.05,800,394,397
2017,8,18,The Dram Shop Front St.,10543.01,619.94,1359.95,832,449,452
2017,8,19,The Dram Shop Front St.,10003.29,741.46,1310.0,724,421,424
2017,8,20,The Dram Shop Front St.,9395.97,641.13,1098.6,796,434,435
2017,8,21,The Dram Shop Front St.,7812.75,392.5,1044.25,583,356,359
2017,8,22,The Dram Shop Front St.,1667.75,102.0,262.75,95,82,83
2017,8,23,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2017,9,10,The Dram Shop Front St.,433.0,12.0,0.0,4,2,2
2017,9,11,The Dram Shop Front St.,122.4,75.1,2.0,13,5,5
2017,9,12,The Dram Shop Front St.,1298.44,328.56,92.25,90,48,48
2017,9,13,The Dram Shop Front St.,1656.0,83.0,163.5,138,78,79
2017,9,14,The Dram Shop Front St.,3199.0,175.75,313.0,272,126,126
2017,9,15,The Dram Shop Front St.,4964.87,222.38,526.75,436,213,213
2017,9,16,The Dram Shop Front St.,6405.87,372.38,697.0,562,277,278
2017,9,17,The Dram Shop Front St.,8956.87,449.75,1069.87,762,391,391
2017,9,18,The Dram Shop Front St.,10680.56,616.39,1331.95,863,469,470
2017,9,19,The Dram Shop Front St.,10313.63,612.8,1286.18,780,443,445
2017,9,20,The Dram Shop Front St.,7515.88,447.42,993.8,664,366,369
2017,9,21,The Dram Shop Front St.,6956.07,399.13,989.45,535,324,327
2017,9,22,The Dram Shop Front St.,1683.0,119.0,260.5,116,91,91
2017,10,8,The Dram Shop Front St.,0.0,89.0,0.0,2,1,1
2017,10,10,The Dram Shop Front St.,0.0,48.0,0.0,1,1,1
2017,10,11,The Dram Shop Front St.,3.5,77.0,0.0,3,1,1
2017,10,12,The Dram Shop Front St.,1089.5,33.25,50.5,78,30,30
2017,10,13,The Dram Shop Front St.,1419.62,110.63,131.5,125,55,56
2017,10,14,The Dram Shop Front St.,2366.5,181.75,319.25,201,114,115
2017,10,15,The Dram Shop Front St.,3737.12,241.88,387.5,309,152,152
2017,10,16,The Dram Shop Front St.,5372.2,343.3,499.75,518,221,223
2017,10,17,The Dram Shop Front St.,8609.78,735.0,1031.53,772,387,390
2017,10,18,The Dram Shop Front St.,11249.98,599.82,1448.55,861,495,501
2017,10,19,The Dram Shop Front St.,10682.69,500.2,1293.04,775,436,440
2017,10,20,The Dram Shop Front St.,7682.35,371.7,1010.55,612,355,357
2017,10,21,The Dram Shop Front St.,6235.53,407.72,871.25,466,307,307
2017,10,22,The Dram Shop Front St.,1548.87,128.63,232.25,110,85,85
2017,11,10,The Dram Shop Front St.,0.0,43.5,0.0,3,1,1
2017,11,11,The Dram Shop Front St.,12.0,54.0,0.0,3,1,1
2017,11,12,The Dram Shop Front St.,1415.12,259.43,74.75,72,34,35
2017,11,13,The Dram Shop Front St.,1732.62,41.13,164.75,133,70,71
2017,11,14,The Dram Shop Front St.,2317.25,112.5,229.5,213,94,94
2017,11,15,The Dram Shop Front St.,3238.75,281.5,320.5,264,127,128
2017,11,16,The Dram Shop Front St.,5700.25,225.0,603.25,477,242,243
2017,11,17,The Dram Shop Front St.,8078.21,612.44,922.65,669,327,327
2017,11,18,The Dram Shop Front St.,10650.09,580.76,1342.6,784,439,443
2017,11,19,The Dram Shop Front St.,6871.95,441.94,914.14,534,308,311
2017,11,20,The Dram Shop Front St.,7327.84,351.93,956.52,559,312,313
2017,11,21,The Dram Shop Front St.,6434.92,250.45,926.37,447,273,275
2017,11,22,The Dram Shop Front St.,1550.06,90.94,228.5,96,78,78
2017,12,11,The Dram Shop Front St.,112.87,6.63,0.0,6,6,6
2017,12,12,The Dram Shop Front St.,2052.24,31.74,76.0,86,52,53
2017,12,13,The Dram Shop Front St.,3059.7,169.05,236.0,145,89,90
2017,12,14,The Dram Shop Front St.,3339.12,148.23,315.6,202,119,120
2017,12,15,The Dram Shop Front St.,4798.81,108.94,453.0,332,164,164
2017,12,16,The Dram Shop Front St.,7239.64,335.86,688.75,510,256,258
2017,12,17,The Dram Shop Front St.,9109.37,534.75,1051.37,687,366,369
2017,12,18,The Dram Shop Front St.,9458.26,322.19,1213.2,634,373,373
2017,12,19,The Dram Shop Front St.,7724.21,342.44,988.65,557,323,325
2017,12,20,The Dram Shop Front St.,7314.55,389.25,848.8,512,293,294
2017,12,21,The Dram Shop Front St.,5816.23,353.62,838.1,427,241,242
2017,12,22,The Dram Shop Front St.,1780.19,233.88,297.07,106,82,82
2018,1,9,The Dram Shop Front St.,0.0,50.0,0.0,1,1,1
2018,1,10,The Dram Shop Front St.,7.5,298.25,0.0,3,2,2
2018,1,11,The Dram Shop Front St.,13.5,0.0,0.0,1,1,1
2018,1,12,The Dram Shop Front St.,1087.8,32.2,51.75,62,36,36
2018,1,13,The Dram Shop Front St.,1592.5,80.0,164.75,98,61,62
2018,1,14,The Dram Shop Front St.,1839.0,148.5,205.75,152,77,78
2018,1,15,The Dram Shop Front St.,2810.25,211.7,296.7,272,115,117
2018,1,16,The Dram Shop Front St.,6051.32,462.96,633.28,524,239,239
2018,1,17,The Dram Shop Front St.,9963.12,508.58,1190.95,781,403,406
2018,1,18,The Dram Shop Front St.,9491.57,577.53,1261.85,772,437,441
2018,1,19,The Dram Shop Front St.,7909.65,369.91,1084.06,639,366,367
2018,1,20,The Dram Shop Front St.,9190.8,617.85,1064.9,577,316,319
2018,1,21,The Dram Shop Front St.,5739.28,259.12,811.15,441,265,268
2018,1,22,The Dram Shop Front St.,1475.24,64.26,211.5,91,59,59
2018,2,1,The Dram Shop Front St.,16.0,0.0,0.0,1,1,1
2018,2,9,The Dram Shop Front St.,0.0,80.0,0.0,2,1,1
2018,2,10,The Dram Shop Front St.,13.0,138.0,2.0,5,2,2
2018,2,11,The Dram Shop Front St.,81.25,10.0,8.5,6,4,4
2018,2,12,The Dram Shop Front St.,912.0,66.5,71.0,62,33,33
2018,2,13,The Dram Shop Front St.,1469.0,153.5,173.25,107,58,58
2018,2,14,The Dram Shop Front St.,2591.9,248.38,278.53,226,106,107
2018,2,15,The Dram Shop Front St.,4139.56,237.36,462.67,355,170,171
2018,2,16,The Dram Shop Front St.,5413.5,364.25,588.5,465,220,221
2018,2,17,The Dram Shop Front St.,8173.71,925.44,1040.65,771,376,377
2018,2,18,The Dram Shop Front St.,9498.3,420.25,1329.3,734,422,427
2018,2,19,The Dram Shop Front St.,7805.45,295.05,1104.5,577,349,352
2018,2,20,The Dram Shop Front St.,7965.5,510.25,1054.5,541,326,329
2018,2,21,The Dram Shop Front St.,6576.25,191.25,932.5,493,302,307
2018,2,22,The Dram Shop Front St.,1082.37,112.63,164.5,76,54,54
2018,3,3,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2018,3,10,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2018,3,11,The Dram Shop Front St.,48.0,12.5,1.5,4,4,4
2018,3,12,The Dram Shop Front St.,621.13,38.12,67.75,68,40,40
2018,3,13,The Dram Shop Front St.,1543.35,83.9,167.0,151,75,77
2018,3,14,The Dram Shop Front St.,2665.05,126.7,326.25,228,115,115
2018,3,15,The Dram Shop Front St.,3883.78,252.04,357.57,323,142,142
2018,3,16,The Dram Shop Front St.,7228.11,326.42,790.28,595,269,270
2018,3,17,The Dram Shop Front St.,9076.06,568.14,1156.45,789,438,441
2018,3,18,The Dram Shop Front St.,10848.59,544.01,1511.6,817,499,503
2018,3,19,The Dram Shop Front St.,9604.44,403.63,1378.07,670,409,413
2018,3,20,The Dram Shop Front St.,8596.6,358.55,1019.15,653,388,390
2018,3,21,The Dram Shop Front St.,8032.78,364.32,1204.85,569,363,364
2018,3,22,The Dram Shop Front St.,1969.94,107.56,312.25,114,89,89
2018,4,0,The Dram Shop Front St.,60.0,55.5,23.0,9,2,2
2018,4,8,The Dram Shop Front St.,0.0,75.0,0.0,1,1,1
2018,4,10,The Dram Shop Front St.,0.0,20.0,0.0,1,1,1
2018,4,11,The Dram Shop Front St.,31.0,326.0,1.0,8,4,4
2018,4,12,The Dram Shop Front St.,1130.45,206.05,73.0,81,37,37
2018,4,13,The Dram Shop Front St.,1577.1,100.1,174.45,154,80,81
2018,4,14,The Dram Shop Front St.,2872.35,101.35,322.2,260,136,136
2018,4,15,The Dram Shop Front St.,3940.48,365.82,453.3,397,194,195
2018,4,16,The Dram Shop Front St.,6845.77,244.92,812.75,618,313,313
2018,4,17,The Dram Shop Front St.,9651.3,482.25,1258.3,836,460,462
2018,4,18,The Dram Shop Front St.,11135.0,451.0,1475.75,926,520,526
2018,4,19,The Dram Shop Front St.,9342.03,470.75,1349.53,794,466,469
2018,4,20,The Dram Shop Front St.,9134.95,358.13,1252.6,762,441,447
2018,4,21,The Dram Shop Front St.,8330.21,402.0,1157.46,635,378,379
2018,4,22,The Dram Shop Front St.,1831.6,142.5,327.1,140,101,101
2018,4,23,The Dram Shop Front St.,231.5,12.0,42.5,39,18,18
2018,5,10,The Dram Shop Front St.,0.0,210.0,0.0,3,1,1
2018,5,11,The Dram Shop Front St.,39.12,28.88,4.0,5,3,3
2018,5,12,The Dram Shop Front St.,1971.86,195.44,126.55,101,51,51
2018,5,13,The Dram Shop Front St.,2338.04,204.71,203.25,207,95,96
2018,5,14,The Dram Shop Front St.,3109.22,331.03,339.75,297,146,148
2018,5,15,The Dram Shop Front St.,4811.38,391.62,518.5,420,216,217
2018,5,16,The Dram Shop Front St.,6612.0,470.8,707.3,582,294,295
2018,5,17,The Dram Shop Front St.,8946.58,373.16,1134.25,742,425,428
2018,5,18,The Dram Shop Front St.,10640.95,376.37,1344.52,792,470,473
2018,5,19,The Dram Shop Front St.,8884.49,364.5,1181.5,741,449,450
2018,5,20,The Dram Shop Front St.,9922.94,308.0,1391.44,780,479,483
2018,5,21,The Dram Shop Front St.,8890.63,262.07,1368.45,642,406,409
2018,5,22,The Dram Shop Front St.,2157.91,342.09,323.75,125,90,90
2018,5,23,The Dram Shop Front St.,16.0,25.5,0.0,3,1,1
2018,6,11,The Dram Shop Front St.,102.62,21.88,5.0,6,6,6
2018,6,12,The Dram Shop Front St.,1386.6,241.4,115.5,109,56,56
2018,6,13,The Dram Shop Front St.,2252.72,90.28,228.0,170,96,96
2018,6,14,The Dram Shop Front St.,3204.29,105.11,359.4,280,138,139
2018,6,15,The Dram Shop Front St.,4611.06,245.94,471.25,380,192,193
2018,6,16,The Dram Shop Front St.,7611.76,410.5,824.28,607,299,301
2018,6,17,The Dram Shop Front St.,10438.99,483.7,1214.19,804,420,425
2018,6,18,The Dram Shop Front St.,10429.06,453.69,1336.75,808,446,449
2018,6,19,The Dram Shop Front St.,8682.13,337.63,1035.76,625,366,365
2018,6,20,The Dram Shop Front St.,8114.81,433.01,1058.82,629,359,360
2018,6,21,The Dram Shop Front St.,8384.7,303.45,1248.9,591,381,386
2018,6,22,The Dram Shop Front St.,1935.49,162.01,248.0,124,91,91
2018,6,23,The Dram Shop Front St.,87.0,26.5,0.0,3,3,3
2018,7,10,The Dram Shop Front St.,0.0,50.0,0.0,1,1,1
2018,7,11,The Dram Shop Front St.,126.6,36.65,10.0,6,3,3
2018,7,12,The Dram Shop Front St.,1453.4,52.34,128.75,96,60,60
2018,7,13,The Dram Shop Front St.,2039.88,64.12,214.25,176,100,100
2018,7,14,The Dram Shop Front St.,3633.4,111.95,375.6,252,143,143
2018,7,15,The Dram Shop Front St.,4958.63,290.62,541.5,358,187,188
2018,7,16,The Dram Shop Front St.,6667.87,296.13,714.75,516,260,261
2018,7,17,The Dram Shop Front St.,9691.76,560.59,1161.35,705,366,370
2018,7,18,The Dram Shop Front St.,9248.77,370.51,1261.03,663,403,403
2018,7,19,The Dram Shop Front St.,7151.53,340.19,980.47,575,347,349
2018,7,20,The Dram Shop Front St.,8226.39,306.63,1130.77,686,410,410
2018,7,21,The Dram Shop Front St.,9306.15,459.95,1367.85,629,408,409
2018,7,22,The Dram Shop Front St.,2052.3,108.0,324.05,121,91,91
2018,8,10,The Dram Shop Front St.,20.44,10.31,0.0,1,1,1
2018,8,11,The Dram Shop Front St.,61.5,8.0,0.0,4,1,1
2018,8,12,The Dram Shop Front St.,1809.89,78.61,184.75,113,61,61
2018,8,13,The Dram Shop Front St.,2554.23,157.89,227.87,168,86,86
2018,8,14,The Dram Shop Front St.,3358.03,133.07,334.0,244,124,124
2018,8,15,The Dram Shop Front St.,4438.54,164.21,521.5,342,178,180
2018,8,16,The Dram Shop Front St.,7262.54,172.43,872.43,580,308,308
2018,8,17,The Dram Shop Front St.,9908.97,500.88,1199.85,793,440,441
2018,8,18,The Dram Shop Front St.,9416.6,481.0,1269.6,723,426,427
2018,8,19,The Dram Shop Front St.,8721.38,229.62,1188.5,631,388,389
2018,8,20,The Dram Shop Front St.,8531.24,344.16,980.9,660,374,374
2018,8,21,The Dram Shop Front St.,8245.21,201.51,1142.47,598,366,368
2018,8,22,The Dram Shop Front St.,1861.31,125.19,301.5,115,87,87
2018,9,8,The Dram Shop Front St.,0.0,74.0,0.0,1,1,1
2018,9,9,The Dram Shop Front St.,833.05,120.7,0.0,1,1,1
2018,9,12,The Dram Shop Front St.,1191.3,156.7,114.0,88,45,46
2018,9,13,The Dram Shop Front St.,1727.7,180.05,190.75,120,67,67
2018,9,14,The Dram Shop Front St.,2359.5,122.0,247.75,202,109,109
2018,9,15,The Dram Shop Front St.,3982.0,136.75,425.75,332,159,159
2018,9,16,The Dram Shop Front St.,6493.64,300.87,774.26,535,273,275
2018,9,17,The Dram Shop Front St.,7730.86,315.96,938.32,664,361,361
2018,9,18,The Dram Shop Front St.,10012.62,328.55,1323.67,740,467,471
2018,9,19,The Dram Shop Front St.,7113.66,208.5,922.41,553,339,341
2018,9,20,The Dram Shop Front St.,8870.44,439.16,1116.1,615,364,365
2018,9,21,The Dram Shop Front St.,7085.62,260.38,1070.5,526,335,336
2018,9,22,The Dram Shop Front St.,1159.38,253.12,182.75,86,67,67
2018,10,10,The Dram Shop Front St.,0.0,20.0,0.0,1,1,1
2018,10,11,The Dram Shop Front St.,91.5,396.0,5.0,5,2,2
2018,10,12,The Dram Shop Front St.,742.5,15.25,56.5,49,27,27
2018,10,13,The Dram Shop Front St.,1037.25,94.5,104.5,88,42,42
2018,10,14,The Dram Shop Front St.,2077.87,151.88,289.0,153,92,92
2018,10,15,The Dram Shop Front St.,2652.5,244.5,313.0,244,120,120
2018,10,16,The Dram Shop Front St.,5119.75,167.13,585.88,417,224,224
2018,10,17,The Dram Shop Front St.,7946.14,311.26,1017.65,637,369,369
2018,10,18,The Dram Shop Front St.,8980.21,511.65,1211.61,715,398,398
2018,10,19,The Dram Shop Front St.,7860.83,365.25,1131.08,557,335,335
2018,10,20,The Dram Shop Front St.,5742.82,285.88,798.2,502,273,272
2018,10,21,The Dram Shop Front St.,5801.25,257.25,906.0,425,254,254
2018,10,22,The Dram Shop Front St.,1148.05,107.5,181.05,82,66,66
2018,11,10,The Dram Shop Front St.,50.0,50.0,0.0,2,2,2
2018,11,11,The Dram Shop Front St.,0.0,20.0,0.0,1,1,1
2018,11,12,The Dram Shop Front St.,947.25,81.5,87.5,68,37,38
2018,11,13,The Dram Shop Front St.,1365.03,288.25,115.28,101,53,53
2018,11,14,The Dram Shop Front St.,2369.86,110.63,248.75,164,86,85
2018,11,15,The Dram Shop Front St.,3372.33,161.67,394.75,242,118,117
2018,11,16,The Dram Shop Front St.,5752.91,184.89,599.06,439,231,233
2018,11,17,The Dram Shop Front St.,7230.04,291.59,910.63,572,317,319
2018,11,18,The Dram Shop Front St.,8426.73,345.0,1207.23,561,350,353
2018,11,19,The Dram Shop Front St.,6388.5,251.25,945.5,471,312,312
2018,11,20,The Dram Shop Front St.,5771.16,297.85,707.01,467,256,258
2018,11,21,The Dram Shop Front St.,4791.3,342.7,689.5,356,232,235
2018,11,22,The Dram Shop Front St.,1769.25,183.5,285.25,112,86,86
2018,12,10,The Dram Shop Front St.,107.31,28.94,0.0,3,3,3
2018,12,11,The Dram Shop Front St.,6.0,250.0,1.0,2,2,2
2018,12,12,The Dram Shop Front St.,1549.6,15.4,80.5,69,43,43
2018,12,13,The Dram Shop Front St.,2821.05,71.2,186.75,167,90,90
2018,12,14,The Dram Shop Front St.,3713.95,75.3,369.25,224,122,122
2018,12,15,The Dram Shop Front St.,3987.14,167.62,371.76,296,156,156
2018,12,16,The Dram Shop Front St.,8218.52,884.54,809.81,480,281,281
2018,12,17,The Dram Shop Front St.,8378.41,215.34,973.75,582,345,346
2018,12,18,The Dram Shop Front St.,8955.71,445.81,1126.27,573,346,346
2018,12,19,The Dram Shop Front St.,6612.44,257.51,931.45,449,288,290
2018,12,20,The Dram Shop Front St.,5705.32,287.38,748.7,377,243,243
2018,12,21,The Dram Shop Front St.,5323.53,164.87,752.4,371,231,231
2018,12,22,The Dram Shop Front St.,1515.69,89.31,198.5,79,67,67
2019,1,10,The Dram Shop Front St.,30.0,0.0,0.0,1,1,1
2019,1,11,The Dram Shop Front St.,0.0,100.0,0.0,2,1,1
2019,1,12,The Dram Shop Front St.,799.92,94.33,46.75,47,27,27
2019,1,13,The Dram Shop Front St.,1174.6,66.55,147.15,99,45,45
2019,1,14,The Dram Shop Front St.,1988.7,51.8,219.25,138,83,84
2019,1,15,The Dram Shop Front St.,2183.63,67.12,233.75,213,102,103
2019,1,16,The Dram Shop Front St.,4740.28,211.02,585.55,452,227,229
2019,1,17,The Dram Shop Front St.,7722.15,316.3,996.7,614,329,332
2019,1,18,The Dram Shop Front St.,8691.69,442.56,1257.0,600,375,375
2019,1,19,The Dram Shop Front St.,6769.12,245.63,1036.0,499,339,341
2019,1,20,The Dram Shop Front St.,6437.71,266.09,879.3,499,312,315
2019,1,21,The Dram Shop Front St.,5230.5,244.25,784.25,358,232,237
2019,1,22,The Dram Shop Front St.,1744.44,255.31,242.25,74,63,63
2019,2,9,The Dram Shop Front St.,0.0,29.0,0.0,2,1,1
2019,2,10,The Dram Shop Front St.,0.0,20.0,0.0,1,1,1
2019,2,11,The Dram Shop Front St.,0.0,25.0,0.0,1,1,1
2019,2,12,The Dram Shop Front St.,580.8,45.2,45.0,40,25,26
2019,2,13,The Dram Shop Front St.,1506.0,97.5,179.0,87,54,55
2019,2,14,The Dram Shop Front St.,2295.1,104.3,268.15,172,90,90
2019,2,15,The Dram Shop Front St.,3463.76,141.37,353.38,244,133,133
2019,2,16,The Dram Shop Front St.,5280.38,166.37,620.25,438,230,231
2019,2,17,The Dram Shop Front St.,8774.05,785.77,1162.82,688,371,375
2019,2,18,The Dram Shop Front St.,8752.08,787.32,1286.15,694,427,428
2019,2,19,The Dram Shop Front St.,7261.09,399.26,1064.6,544,331,332
2019,2,20,The Dram Shop Front St.,7995.78,506.57,1032.35,517,332,334
2019,2,21,The Dram Shop Front St.,6100.97,337.78,1090.0,382,271,272
2019,2,22,The Dram Shop Front St.,981.38,53.37,161.0,56,42,42
2019,3,11,The Dram Shop Front St.,8.25,2.75,0.0,2,1,1
2019,3,12,The Dram Shop Front St.,706.2,2.0,45.7,47,25,25
2019,3,13,The Dram Shop Front St.,1738.82,53.95,133.02,120,62,63
2019,3,14,The Dram Shop Front St.,1796.12,59.63,230.25,167,90,90
2019,3,15,The Dram Shop Front St.,2988.9,177.6,360.75,250,134,135
2019,3,16,The Dram Shop Front St.,6132.59,247.49,677.83,539,275,276
2019,3,17,The Dram Shop Front St.,8766.31,301.19,1139.0,702,395,398
2019,3,18,The Dram Shop Front St.,10498.45,410.03,1526.98,817,504,510
2019,3,19,The Dram Shop Front St.,9351.14,292.66,1382.8,731,452,453
2019,3,20,The Dram Shop Front St.,8205.73,232.3,1184.78,645,401,402
2019,3,21,The Dram Shop Front St.,8048.65,610.35,1138.25,495,348,349
2019,3,22,The Dram Shop Front St.,1704.67,145.13,295.3,123,96,96
2019,4,0,The Dram Shop Front St.,81.5,15.5,16.0,9,8,8
2019,4,11,The Dram Shop Front St.,0.0,44.0,0.0,2,1,1
2019,4,12,The Dram Shop Front St.,444.99,48.5,45.0,49,20,20
2019,4,13,The Dram Shop Front St.,1415.25,54.5,137.75,147,58,58
2019,4,14,The Dram Shop Front St.,2729.2,92.75,310.95,240,118,118
2019,4,15,The Dram Shop Front St.,3735.02,79.75,450.77,356,183,183
2019,4,16,The Dram Shop Front St.,5475.37,239.25,656.87,540,278,278
2019,4,17,The Dram Shop Front St.,9923.89,375.49,1343.88,763,452,453
2019,4,18,The Dram Shop Front St.,10009.58,496.45,1342.78,795,458,459
2019,4,19,The Dram Shop Front St.,8458.47,320.1,1153.82,719,413,415
2019,4,20,The Dram Shop Front St.,8964.09,388.51,1334.35,751,467,471
2019,4,21,The Dram Shop Front St.,7732.81,480.35,1186.66,563,363,365
2019,4,22,The Dram Shop Front St.,3166.63,125.37,512.0,233,147,148
2019,4,23,The Dram Shop Front St.,514.0,47.5,111.5,44,32,32
2019,5,9,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2019,5,11,The Dram Shop Central,1.0,0.0,0.0,1,1,1
2019,5,11,The Dram Shop Front St.,43.0,12.75,0.0,1,1,1
2019,5,12,The Dram Shop Front St.,1323.38,84.87,152.5,102,61,61
2019,5,13,The Dram Shop Front St.,1789.43,67.25,165.18,138,71,71
2019,5,14,The Dram Shop Front St.,2796.75,77.5,330.0,243,124,124
2019,5,15,The Dram Shop Front St.,3236.0,163.5,313.25,310,138,138
2019,5,16,The Dram Shop Front St.,6030.01,237.14,754.9,500,263,265
2019,5,17,The Dram Shop Front St.,8643.54,242.51,1139.55,676,386,387
2019,5,18,The Dram Shop Front St.,10353.13,252.37,1395.75,732,452,454
2019,5,19,The Dram Shop Front St.,9001.48,266.49,1309.97,685,443,445
2019,5,20,The Dram Shop Front St.,9014.75,416.0,1290.75,718,430,433
2019,5,21,The Dram Shop Front St.,8020.8,241.7,1176.25,574,372,375
2019,5,22,The Dram Shop Front St.,3357.32,179.18,497.0,242,154,154
2019,5,23,The Dram Shop Front St.,370.81,31.44,59.5,28,22,22
2019,6,8,The Dram Shop Front St.,432.9,57.1,0.0,2,2,2
2019,6,9,The Dram Shop Central,18.0,0.0,0.0,6,1,1
2019,6,10,The Dram Shop Central,27.0,0.0,0.0,10,2,2
2019,6,10,The Dram Shop Front St.,75.0,0.0,0.0,2,2,2
2019,6,11,The Dram Shop Front St.,445.25,53.25,0.0,4,3,3
2019,6,12,The Dram Shop Central,465.5,9.0,24.5,31,15,15
2019,6,12,The Dram Shop Front St.,1758.76,94.41,147.42,109,57,57
2019,6,13,The Dram Shop Central,950.5,9.5,102.0,61,36,36
2019,6,13,The Dram Shop Front St.,2302.41,50.86,235.77,196,105,105
2019,6,14,The Dram Shop Central,1581.25,19.0,170.5,92,52,52
2019,6,14,The Dram Shop Front St.,2919.87,175.88,356.75,243,123,124
2019,6,15,The Dram Shop Central,2292.75,57.0,284.0,154,92,92
2019,6,15,The Dram Shop Front St.,4034.18,128.57,476.75,314,165,165
2019,6,16,The Dram Shop Central,3307.0,72.25,399.75,233,138,138
2019,6,16,The Dram Shop Front St.,6641.31,227.19,791.25,493,261,261
2019,6,17,The Dram Shop Central,4444.04,69.31,584.85,303,172,173
2019,6,17,The Dram Shop Front St.,8749.47,436.81,1093.95,687,390,391
2019,6,18,The Dram Shop Central,4334.42,74.38,572.3,266,167,167
2019,6,18,The Dram Shop Front St.,8522.28,270.5,1153.53,654,392,393
2019,6,19,The Dram Shop Central,4190.73,41.75,607.73,278,188,189
2019,6,19,The Dram Shop Front St.,9029.19,260.06,1254.5,697,452,453
2019,6,20,The Dram Shop Central,3182.77,60.75,442.77,212,130,131
2019,6,20,The Dram Shop Front St.,11431.65,567.75,1425.15,736,449,451
2019,6,21,The Dram Shop Central,3294.5,28.0,493.0,186,135,135
2019,6,21,The Dram Shop Front St.,7943.78,394.22,1140.5,579,387,388
2019,6,22,The Dram Shop Central,1142.25,131.25,172.25,66,46,46
2019,6,22,The Dram Shop Front St.,3348.13,187.87,520.25,221,154,155
2019,6,23,The Dram Shop Central,28.0,0.0,3.0,3,3,3
2019,6,23,The Dram Shop Front St.,276.76,52.99,34.5,16,13,13
2019,7,10,The Dram Shop Front St.,29.0,0.0,3.0,1,1,1
2019,7,11,The Dram Shop Front St.,29.99,8.01,1.0,2,2,2
2019,7,12,The Dram Shop Central,535.25,12.5,40.0,40,23,23
2019,7,12,The Dram Shop Front St.,1288.99,78.51,107.0,82,46,46
2019,7,13,The Dram Shop Central,651.75,24.5,59.5,57,26,26
2019,7,13,The Dram Shop Front St.,1600.27,59.98,197.75,140,81,81
2019,7,14,The Dram Shop Central,1466.75,271.0,149.0,119,63,63
2019,7,14,The Dram Shop Front St.,2962.52,85.73,338.5,219,122,123
2019,7,15,The Dram Shop Central,2046.75,202.75,218.75,163,77,77
2019,7,15,The Dram Shop Front St.,4706.96,238.29,478.5,272,143,143
2019,7,16,The Dram Shop Central,2894.54,103.56,302.85,225,112,113
2019,7,16,The Dram Shop Front St.,5618.05,258.2,690.75,457,252,253
2019,7,17,The Dram Shop Central,4263.37,81.93,501.05,281,163,163
2019,7,17,The Dram Shop Front St.,7753.24,335.89,961.63,633,339,340
2019,7,18,The Dram Shop Central,6242.72,78.88,834.6,370,235,238
2019,7,18,The Dram Shop Front St.,8515.43,237.4,1153.77,624,385,385
2019,7,19,The Dram Shop Central,4639.43,67.12,666.8,310,208,208
2019,7,19,The Dram Shop Front St.,8400.72,325.43,1195.65,641,374,375
2019,7,20,The Dram Shop Central,3693.15,36.0,526.4,244,163,164
2019,7,20,The Dram Shop Front St.,8947.8,303.65,1186.2,714,396,398
2019,7,21,The Dram Shop Central,3474.89,118.76,540.65,241,164,164
2019,7,21,The Dram Shop Front St.,8553.78,452.27,1249.3,635,407,407
2019,7,22,The Dram Shop Central,1738.85,51.8,269.9,94,65,65
2019,7,22,The Dram Shop Front St.,3592.87,162.63,490.25,251,168,168
2019,7,23,The Dram Shop Central,33.0,0.0,4.0,3,3,3
2019,7,23,The Dram Shop Front St.,405.62,56.13,61.0,24,17,17
2019,8,0,The Dram Shop Front St.,629.0,40.5,117.0,27,22,22
2019,8,1,The Dram Shop Front St.,331.0,33.5,85.0,11,11,11
2019,8,4,The Dram Shop Front St.,100.0,0.0,0.0,1,1,1
2019,8,10,The Dram Shop Front St.,32.0,7.5,0.0,1,1,1
2019,8,11,The Dram Shop Central,9.13,6.87,0.0,1,1,1
