date,hour,location,total_money,total_discount_money,total_tip_money,items,transactions,identified_customers,square_unique_ids
2023-08-20,18,The Dram Shop Central,301.0,13.0,50.5,34,16,11,12
2023-08-20,19,The Dram Shop Central,305.25,9.25,45.75,36,14,12,13
2023-08-20,20,The Dram Shop Central,301.25,3.75,43.0,31,11,9,10
2023-08-21,11,The Dram Shop Central,40.5,13.5,0.0,2,1,1,1
2023-08-21,13,The Dram Shop Central,25.0,0.0,5.0,4,3,2,3
2023-08-21,14,The Dram Shop Central,39.5,0.0,7.0,7,6,1,6
2023-08-21,15,The Dram Shop Central,114.0,0.0,18.0,18,8,4,6
2023-08-21,16,The Dram Shop Central,136.47,7.03,14.0,21,15,3,8
2023-08-21,17,The Dram Shop Central,125.5,0.0,22.0,17,9,5,6
2023-08-21,18,The Dram Shop Central,188.25,8.5,46.0,29,13,10,10
2023-08-21,19,The Dram Shop Central,147.0,0.0,38.0,25,8,7,8
2023-08-21,20,The Dram Shop Central,165.4,1.1,25.0,21,9,5,8
2023-08-21,21,The Dram Shop Central,97.5,2.75,22.0,15,5,5,5
2023-08-22,13,The Dram Shop Central,5.5,0.0,0.0,1,1,1,1
2023-08-22,14,The Dram Shop Central,30.0,0.0,7.0,4,3,3,3
2023-08-22,15,The Dram Shop Central,30.0,0.0,0.0,5,4,1,1
2023-08-22,16,The Dram Shop Central,68.5,0.0,11.5,10,5,4,5
2023-08-22,17,The Dram Shop Central,209.5,0.0,43.0,26,11,7,11
2023-08-22,18,The Dram Shop Central,261.0,0.0,36.5,34,12,6,9
2023-08-22,19,The Dram Shop Central,253.75,0.0,45.5,33,16,11,14
2023-08-22,20,The Dram Shop Central,618.75,2.0,112.0,64,21,20,21
2023-08-22,21,The Dram Shop Central,214.13,22.87,35.0,31,13,9,10
2023-08-23,15,The Dram Shop Central,148.5,0.0,20.0,13,4,4,4
2023-08-23,16,The Dram Shop Central,188.85,0.0,28.6,21,9,7,9
2023-08-23,17,The Dram Shop Central,182.0,0.0,23.5,22,12,7,10
2023-08-23,18,The Dram Shop Central,216.38,39.62,28.5,28,16,7,13
2023-08-23,19,The Dram Shop Central,578.5,37.0,106.0,70,22,16,18
2023-08-23,20,The Dram Shop Central,667.25,39.5,83.0,70,30,21,24
2023-08-23,21,The Dram Shop Central,166.14,11.4,26.54,22,11,10,10
2023-08-23,22,The Dram Shop Central,81.0,1.0,23.5,9,4,4,4
2023-08-24,13,The Dram Shop Central,25.0,0.0,3.0,4,3,1,3
2023-08-24,14,The Dram Shop Central,29.0,0.0,5.0,1,1,1,1
2023-08-24,15,The Dram Shop Central,181.25,6.5,27.0,18,12,5,11
2023-08-24,16,The Dram Shop Central,207.5,0.0,23.5,31,13,8,11
2023-08-24,17,The Dram Shop Central,152.0,0.0,24.5,21,9,8,8
