year,month,cat_name,location,total_money,total_discount
2020,1,Sparkling Wine - Bottled,The Dram Shop Central,13.5,4.5
2020,1,Sparkling Wine - Bottled,The Dram Shop Front St.,1141.32,26.18
2020,1,White Wine - Bottled,The Dram Shop Central,44.0,0.0
2020,1,White Wine - Bottled,The Dram Shop Front St.,255.15,39.85
2020,1,Wild - Bottled,The Dram Shop Front St.,16.2,1.8
2020,1,Wine - Draught,The Dram Shop Central,2801.73,55.27
2020,1,Wine - Draught,The Dram Shop Front St.,3480.66,92.59
2020,2,,The Dram Shop Central,1634.91,609.59
2020,2,,The Dram Shop Front St.,6039.64,489.35
2020,2,Ambers/Pales - Bottled,The Dram Shop Front St.,13.3,0.7
2020,2,Ambers/Pales - Draught,The Dram Shop Central,2721.8,106.7
2020,2,Ambers/Pales - Draught,The Dram Shop Front St.,3461.51,694.74
2020,2,Barley Wine - Bottled,The Dram Shop Front St.,35.0,0.0
2020,2,Belgian - Bottled,The Dram Shop Central,10.35,1.15
2020,2,Belgian - Bottled,The Dram Shop Front St.,36.5,4.5
2020,2,Belgian - Draught,The Dram Shop Central,570.03,8.97
2020,2,Belgian - Draught,The Dram Shop Front St.,415.2,31.3
2020,2,Catering!,The Dram Shop Front St.,2.0,0.0
2020,2,Cider - Bottled,The Dram Shop Central,105.87,6.63
2020,2,Cider - Bottled,The Dram Shop Front St.,57.05,4.95
2020,2,Cider - Draught,The Dram Shop Central,2540.71,72.29
2020,2,Cider - Draught,The Dram Shop Front St.,2511.07,75.18
2020,2,FLIGHT,The Dram Shop Central,380.0,0.0
2020,2,FLIGHT,The Dram Shop Front St.,275.13,0.87
2020,2,Glassware,The Dram Shop Central,51.0,0.0
2020,2,Glassware,The Dram Shop Front St.,28.0,0.0
2020,2,Growlers,The Dram Shop Central,658.0,0.0
2020,2,Growlers,The Dram Shop Front St.,571.5,30.5
2020,2,IPA - Bottled,The Dram Shop Central,13.0,1.0
2020,2,IPA - Bottled,The Dram Shop Front St.,137.38,17.12
2020,2,IPA - Draught,The Dram Shop Central,10756.38,627.37
2020,2,IPA - Draught,The Dram Shop Front St.,13930.02,628.73
2020,2,Kombucha,The Dram Shop Central,1083.03,44.22
2020,2,Kombucha,The Dram Shop Front St.,1763.86,83.39
2020,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,47.81,1.94
2020,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,80.56,3.94
2020,2,Lagers/Pils/Wheat - Draught,The Dram Shop Central,3121.37,212.38
2020,2,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,2503.89,98.61
2020,2,Misc.,The Dram Shop Central,2.0,0.0
2020,2,Misc.,The Dram Shop Front St.,41.0,0.0
2020,2,Porters/Stouts - Bottled,The Dram Shop Front St.,23.0,0.0
2020,2,Porters/Stouts - Draught,The Dram Shop Central,2470.79,30.96
2020,2,Porters/Stouts - Draught,The Dram Shop Front St.,3366.51,88.24
2020,2,Red Wine - Bottled,The Dram Shop Central,149.22,36.28
2020,2,Red Wine - Bottled,The Dram Shop Front St.,514.76,83.99
2020,2,Rosé Wine - Bottled,The Dram Shop Front St.,537.54,33.71
2020,2,Seasonal/Event,The Dram Shop Central,2329.86,55.64
2020,2,Seasonal/Event,The Dram Shop Front St.,1760.88,35.12
2020,2,Snacks,The Dram Shop Central,239.68,4.32
2020,2,Snacks,The Dram Shop Front St.,593.51,19.24
2020,2,Soda - Draught,The Dram Shop Central,348.6,9.65
2020,2,Soda - Draught,The Dram Shop Front St.,364.61,9.89
2020,2,Softgoods,The Dram Shop Central,105.0,5.0
2020,2,Sour - Bottled,The Dram Shop Central,44.9,2.1
2020,2,Sour - Bottled,The Dram Shop Front St.,83.5,0.0
2020,2,Sour - Draught,The Dram Shop Central,1513.16,17.84
2020,2,Sour - Draught,The Dram Shop Front St.,3134.11,94.64
2020,2,Sparkling Wine - Bottled,The Dram Shop Front St.,258.83,26.67
2020,2,Tastings,The Dram Shop Front St.,632.7,80.3
2020,2,White Wine - Bottled,The Dram Shop Front St.,49.0,28.0
2020,2,Wild - Bottled,The Dram Shop Front St.,54.0,0.0
2020,2,Wine - Draught,The Dram Shop Central,2544.87,194.38
2020,2,Wine - Draught,The Dram Shop Front St.,3541.82,129.18
2020,3,,The Dram Shop Central,1346.67,64.58
2020,3,,The Dram Shop Front St.,6141.5,344.0
2020,3,Ambers/Pales - Bottled,The Dram Shop Front St.,21.5,0.0
2020,3,Ambers/Pales - Draught,The Dram Shop Central,1956.95,76.55
2020,3,Ambers/Pales - Draught,The Dram Shop Front St.,2050.04,102.46
2020,3,BTG Features!,The Dram Shop Front St.,77.5,0.0
2020,3,Barley Wine - Bottled,The Dram Shop Front St.,39.0,0.0
2020,3,Belgian - Bottled,The Dram Shop Central,31.25,4.25
2020,3,Belgian - Bottled,The Dram Shop Front St.,108.75,5.75
2020,3,Belgian - Draught,The Dram Shop Central,370.38,14.62
2020,3,Belgian - Draught,The Dram Shop Front St.,612.41,13.59
2020,3,Cider - Bottled,The Dram Shop Central,82.59,10.41
2020,3,Cider - Bottled,The Dram Shop Front St.,187.35,2.65
2020,3,Cider - Draught,The Dram Shop Central,1475.85,39.4
2020,3,Cider - Draught,The Dram Shop Front St.,1758.32,81.18
2020,3,FLIGHT,The Dram Shop Central,152.0,0.0
2020,3,FLIGHT,The Dram Shop Front St.,72.0,0.0
2020,3,Glassware,The Dram Shop Central,44.0,48.0
2020,3,Glassware,The Dram Shop Front St.,99.0,0.0
2020,3,Growlers,The Dram Shop Central,431.0,28.0
2020,3,Growlers,The Dram Shop Front St.,551.95,2.05
2020,3,IPA - Bottled,The Dram Shop Central,28.5,3.5
2020,3,IPA - Bottled,The Dram Shop Front St.,127.87,5.13
2020,3,IPA - Draught,The Dram Shop Central,6078.6,222.65
2020,3,IPA - Draught,The Dram Shop Front St.,9584.26,290.99
2020,3,Kombucha,The Dram Shop Central,498.49,37.76
2020,3,Kombucha,The Dram Shop Front St.,1173.69,34.56
2020,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,32.69,3.06
2020,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,320.06,17.44
2020,3,Lagers/Pils/Wheat - Draught,The Dram Shop Central,2262.76,103.24
2020,3,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,2987.9,174.6
2020,3,Misc.,The Dram Shop Central,10.89,1.11
2020,3,Misc.,The Dram Shop Front St.,2.0,0.0
2020,3,Porters/Stouts - Bottled,The Dram Shop Central,23.26,3.24
2020,3,Porters/Stouts - Bottled,The Dram Shop Front St.,16.0,0.0
2020,3,Porters/Stouts - Draught,The Dram Shop Central,857.88,21.12
2020,3,Porters/Stouts - Draught,The Dram Shop Front St.,1672.36,34.64
2020,3,Red Wine - Bottled,The Dram Shop Central,136.25,11.75
2020,3,Red Wine - Bottled,The Dram Shop Front St.,714.28,50.97
2020,3,Rosé Wine - Bottled,The Dram Shop Central,37.31,12.44
2020,3,Rosé Wine - Bottled,The Dram Shop Front St.,290.43,19.82
2020,3,SHRUBS,The Dram Shop Front St.,26.0,0.0
2020,3,Seasonal/Event,The Dram Shop Central,517.58,12.17
2020,3,Seasonal/Event,The Dram Shop Front St.,332.27,13.98
2020,3,Snacks,The Dram Shop Central,172.72,0.78
2020,3,Snacks,The Dram Shop Front St.,304.55,9.2
2020,3,Soda - Draught,The Dram Shop Central,149.01,0.24
2020,3,Soda - Draught,The Dram Shop Front St.,241.03,5.97
2020,3,Softgoods,The Dram Shop Central,70.0,0.0
2020,3,Sour - Bottled,The Dram Shop Central,48.62,0.88
2020,3,Sour - Bottled,The Dram Shop Front St.,142.95,13.05
2020,3,Sour - Draught,The Dram Shop Central,837.27,26.73
2020,3,Sour - Draught,The Dram Shop Front St.,2027.74,29.26
2020,3,Sparkling Wine - Bottled,The Dram Shop Central,57.45,7.55
2020,3,Sparkling Wine - Bottled,The Dram Shop Front St.,238.76,8.74
2020,3,Special Orders,The Dram Shop Front St.,12.75,0.0
2020,3,White Wine - Bottled,The Dram Shop Central,18.5,0.0
2020,3,White Wine - Bottled,The Dram Shop Front St.,331.5,11.0
2020,3,Wild - Bottled,The Dram Shop Front St.,18.0,0.0
2020,3,Wine - Draught,The Dram Shop Central,1782.14,80.11
2020,3,Wine - Draught,The Dram Shop Front St.,2408.7,183.8
2020,4,,The Dram Shop Central,539.62,11.63
2020,4,,The Dram Shop Front St.,13335.67,252.08
2020,4,$6 TOKEN!,The Dram Shop Front St.,60.0,0.0
2020,4,Ambers/Pales - Bottled,The Dram Shop Front St.,25.63,1.37
2020,4,Ambers/Pales - Draught,The Dram Shop Central,550.0,6.0
2020,4,Ambers/Pales - Draught,The Dram Shop Front St.,577.45,5.8
2020,4,BTG Features!,The Dram Shop Front St.,176.0,0.0
2020,4,Barley Wine - Bottled,The Dram Shop Front St.,114.4,2.6
2020,4,Belgian - Bottled,The Dram Shop Central,37.25,1.75
2020,4,Belgian - Bottled,The Dram Shop Front St.,130.0,0.0
2020,4,Belgian - Draught,The Dram Shop Central,27.75,0.0
2020,4,Belgian - Draught,The Dram Shop Front St.,303.75,0.0
2020,4,Cider - Bottled,The Dram Shop Central,31.69,5.56
2020,4,Cider - Bottled,The Dram Shop Front St.,313.88,15.12
2020,4,Cider - Draught,The Dram Shop Central,537.94,11.06
2020,4,Cider - Draught,The Dram Shop Front St.,531.31,12.94
2020,4,Delivery,The Dram Shop Front St.,68.0,0.0
2020,4,Front Street,The Dram Shop Front St.,65.0,0.0
2020,4,Glassware,The Dram Shop Central,73.0,0.0
2020,4,Glassware,The Dram Shop Front St.,116.0,0.0
2020,4,Growlers,The Dram Shop Central,315.0,0.0
2020,4,Growlers,The Dram Shop Front St.,827.0,0.0
2020,4,IPA - Bottled,The Dram Shop Front St.,367.06,9.69
2020,4,IPA - Draught,The Dram Shop Central,1968.25,24.25
2020,4,IPA - Draught,The Dram Shop Front St.,4163.06,49.69
2020,4,Kombucha,The Dram Shop Central,228.0,0.0
2020,4,Kombucha,The Dram Shop Front St.,448.13,1.87
2020,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,44.31,3.19
2020,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,356.39,11.86
2020,4,Lagers/Pils/Wheat - Draught,The Dram Shop Central,615.0,7.75
2020,4,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,450.25,7.75
2020,4,Misc.,The Dram Shop Central,10.0,0.0
2020,4,Porters/Stouts - Bottled,The Dram Shop Front St.,30.0,0.0
2020,4,Porters/Stouts - Draught,The Dram Shop Central,141.25,0.0
2020,4,Porters/Stouts - Draught,The Dram Shop Front St.,537.75,2.75
2020,4,Red Wine - Bottled,The Dram Shop Central,42.0,0.0
2020,4,Red Wine - Bottled,The Dram Shop Front St.,1584.84,298.41
2020,4,Rosé Wine - Bottled,The Dram Shop Central,26.0,0.0
2020,4,Rosé Wine - Bottled,The Dram Shop Front St.,353.68,91.82
2020,4,SHRUBS,The Dram Shop Front St.,13.0,0.0
2020,4,Seasonal/Event,The Dram Shop Central,40.5,0.0
2020,4,Skin Contact Wine - Bottled,The Dram Shop Front St.,51.87,10.38
2020,4,Snacks,The Dram Shop Central,33.5,1.0
2020,4,Soda - Draught,The Dram Shop Central,30.0,0.0
2020,4,Soda - Draught,The Dram Shop Front St.,56.0,2.75
2020,4,Softgoods,The Dram Shop Central,40.0,0.0
2020,4,Softgoods,The Dram Shop Front St.,102.0,0.0
2020,4,Sour - Bottled,The Dram Shop Central,33.0,0.0
2020,4,Sour - Bottled,The Dram Shop Front St.,204.25,42.25
2020,4,Sour - Draught,The Dram Shop Central,199.25,0.0
2020,4,Sour - Draught,The Dram Shop Front St.,520.5,6.0
2020,4,Sparkling Wine - Bottled,The Dram Shop Central,25.5,4.5
2020,4,Sparkling Wine - Bottled,The Dram Shop Front St.,488.0,43.0
2020,4,Special Orders,The Dram Shop Front St.,16.0,0.0
2020,4,White Wine - Bottled,The Dram Shop Central,36.5,0.0
2020,4,White Wine - Bottled,The Dram Shop Front St.,493.25,102.75
2020,4,Wine - Draught,The Dram Shop Central,597.5,29.5
2020,4,Wine - Draught,The Dram Shop Front St.,2075.26,119.74
2020,4,none,The Dram Shop Front St.,117.5,0.0
2020,5,,The Dram Shop Central,1173.62,169.63
2020,5,,The Dram Shop Front St.,7188.78,252.09
2020,5,Ambers/Pales - Bottled,The Dram Shop Central,4.5,0.0
2020,5,Ambers/Pales - Bottled,The Dram Shop Front St.,25.37,1.63
2020,5,Ambers/Pales - Draught,The Dram Shop Central,1012.21,29.94
2020,5,Ambers/Pales - Draught,The Dram Shop Front St.,1299.98,24.77
2020,5,BTG Features!,The Dram Shop Front St.,396.8,19.2
2020,5,Barley Wine - Bottled,The Dram Shop Front St.,97.5,0.0
2020,5,Belgian - Bottled,The Dram Shop Central,35.25,3.75
2020,5,Belgian - Bottled,The Dram Shop Front St.,108.0,0.0
2020,5,Belgian - Draught,The Dram Shop Central,339.64,23.36
2020,5,Belgian - Draught,The Dram Shop Front St.,560.51,6.74
2020,5,Cider - Bottled,The Dram Shop Central,76.51,11.74
2020,5,Cider - Bottled,The Dram Shop Front St.,362.75,27.25
2020,5,Cider - Draught,The Dram Shop Central,1369.61,24.14
2020,5,Cider - Draught,The Dram Shop Front St.,1950.49,54.51
2020,5,Corkage,The Dram Shop Front St.,56.0,2.0
2020,5,Delivery,The Dram Shop Front St.,24.0,0.0
2020,5,FLIGHT,The Dram Shop Central,248.0,0.0
2020,5,FLIGHT,The Dram Shop Front St.,368.0,0.0
2020,5,Front Street,The Dram Shop Front St.,62.5,0.0
2020,5,Glassware,The Dram Shop Central,107.0,0.0
2020,5,Glassware,The Dram Shop Front St.,56.25,1.75
2020,5,Growlers,The Dram Shop Central,595.07,0.93
2020,5,Growlers,The Dram Shop Front St.,825.75,3.25
2020,5,IPA - Bottled,The Dram Shop Central,32.37,4.13
2020,5,IPA - Bottled,The Dram Shop Front St.,256.14,12.36
2020,5,IPA - Draught,The Dram Shop Central,5310.15,141.6
2020,5,IPA - Draught,The Dram Shop Front St.,8802.14,139.36
2020,5,Kombucha,The Dram Shop Central,366.0,0.0
2020,5,Kombucha,The Dram Shop Front St.,668.63,8.62
2020,5,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,31.75,4.25
2020,5,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,189.26,17.99
2020,5,Lagers/Pils/Wheat - Draught,The Dram Shop Central,2117.79,42.46
2020,5,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,2587.08,47.92
2020,5,Misc.,The Dram Shop Central,2.0,0.0
2020,5,Misc.,The Dram Shop Front St.,2.0,0.0
2020,5,Porters/Stouts - Bottled,The Dram Shop Front St.,51.0,0.0
2020,5,Porters/Stouts - Draught,The Dram Shop Central,599.64,18.86
2020,5,Porters/Stouts - Draught,The Dram Shop Front St.,1115.87,18.88
2020,5,Red Wine - Bottled,The Dram Shop Central,113.62,4.88
2020,5,Red Wine - Bottled,The Dram Shop Front St.,1149.86,132.64
2020,5,Rosé Wine - Bottled,The Dram Shop Central,13.88,4.62
2020,5,Rosé Wine - Bottled,The Dram Shop Front St.,249.5,51.5
2020,5,Seasonal/Event,The Dram Shop Central,331.79,10.21
2020,5,Seasonal/Event,The Dram Shop Front St.,20.0,0.0
2020,5,Skin Contact Wine - Bottled,The Dram Shop Front St.,119.31,5.19
2020,5,Snacks,The Dram Shop Central,70.0,1.5
2020,5,Snacks,The Dram Shop Front St.,38.5,0.0
2020,5,Soda - Draught,The Dram Shop Central,83.01,1.24
2020,5,Soda - Draught,The Dram Shop Front St.,197.25,4.5
2020,5,Sour - Bottled,The Dram Shop Central,65.25,1.75
2020,5,Sour - Bottled,The Dram Shop Front St.,172.62,18.88
2020,5,Sour - Draught,The Dram Shop Central,1030.77,53.73
2020,5,Sour - Draught,The Dram Shop Front St.,1810.85,21.9
2020,5,Sparkling Wine - Bottled,The Dram Shop Central,79.13,12.37
2020,5,Sparkling Wine - Bottled,The Dram Shop Front St.,687.72,32.78
2020,5,White Wine - Bottled,The Dram Shop Central,43.5,0.0
2020,5,White Wine - Bottled,The Dram Shop Front St.,425.38,30.12
2020,5,Wine - Bottled,The Dram Shop Central,12.0,0.0
2020,5,Wine - Draught,The Dram Shop Central,1192.14,103.86
2020,5,Wine - Draught,The Dram Shop Front St.,2790.63,109.62
2020,5,none,The Dram Shop Front St.,52.0,0.0
2020,6,,The Dram Shop Central,1644.05,56.45
2020,6,,The Dram Shop Front St.,6051.01,459.24
2020,6,$6 TOKEN!,The Dram Shop Central,12.0,0.0
2020,6,Ambers/Pales - Bottled,The Dram Shop Front St.,55.37,2.38
2020,6,Ambers/Pales - Draught,The Dram Shop Central,1123.88,47.37
2020,6,Ambers/Pales - Draught,The Dram Shop Front St.,2058.5,125.0
2020,6,BTG Features!,The Dram Shop Front St.,248.8,23.2
2020,6,Barley Wine - Bottled,The Dram Shop Front St.,16.25,0.0
2020,6,Belgian - Bottled,The Dram Shop Central,77.63,12.87
2020,6,Belgian - Bottled,The Dram Shop Front St.,165.6,1.9
2020,6,Belgian - Draught,The Dram Shop Central,595.19,30.31
2020,6,Belgian - Draught,The Dram Shop Front St.,751.06,12.44
2020,6,Cider - Bottled,The Dram Shop Central,44.67,5.58
2020,6,Cider - Bottled,The Dram Shop Front St.,411.31,10.44
2020,6,Cider - Draught,The Dram Shop Central,1376.68,44.32
2020,6,Cider - Draught,The Dram Shop Front St.,1865.03,39.97
2020,6,Corkage,The Dram Shop Front St.,163.96,2.04
2020,6,Delivery,The Dram Shop Front St.,8.0,0.0
2020,6,FLIGHT,The Dram Shop Central,220.0,0.0
2020,6,FLIGHT,The Dram Shop Front St.,269.93,2.07
2020,6,Glassware,The Dram Shop Central,62.0,9.0
2020,6,Glassware,The Dram Shop Front St.,53.0,0.0
2020,6,Growlers,The Dram Shop Central,510.26,16.74
2020,6,Growlers,The Dram Shop Front St.,553.5,1.5
2020,6,Hard Seltzer - Bottled,The Dram Shop Central,13.0,0.0
2020,6,IPA - Bottled,The Dram Shop Central,105.8,12.2
2020,6,IPA - Bottled,The Dram Shop Front St.,484.93,9.57
2020,6,IPA - Draught,The Dram Shop Central,7074.25,252.0
2020,6,IPA - Draught,The Dram Shop Front St.,10693.84,408.91
2020,6,Kombucha,The Dram Shop Central,448.9,26.6
2020,6,Kombucha,The Dram Shop Front St.,859.14,28.86
2020,6,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,109.18,16.07
2020,6,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,291.72,11.53
2020,6,Lagers/Pils/Wheat - Draught,The Dram Shop Central,3592.87,164.38
2020,6,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4991.71,206.04
2020,6,Misc.,The Dram Shop Front St.,25.5,0.5
2020,6,Porters/Stouts - Bottled,The Dram Shop Front St.,19.69,2.81
2020,6,Porters/Stouts - Draught,The Dram Shop Central,838.13,30.12
2020,6,Porters/Stouts - Draught,The Dram Shop Front St.,1242.69,24.06
2020,6,Red Wine - Bottled,The Dram Shop Central,72.75,2.75
2020,6,Red Wine - Bottled,The Dram Shop Front St.,769.94,46.31
2020,6,Rosé Wine - Bottled,The Dram Shop Central,84.49,14.01
2020,6,Rosé Wine - Bottled,The Dram Shop Front St.,200.15,5.1
2020,6,SHRUBS,The Dram Shop Front St.,13.0,0.0
2020,6,Seasonal/Event,The Dram Shop Central,800.52,33.48
2020,6,Seasonal/Event,The Dram Shop Front St.,12.0,0.0
2020,6,Skin Contact Wine - Bottled,The Dram Shop Front St.,106.91,2.09
2020,6,Snacks,The Dram Shop Central,110.33,2.17
2020,6,Snacks,The Dram Shop Front St.,116.19,8.56
2020,6,Soda - Draught,The Dram Shop Central,164.27,4.48
2020,6,Soda - Draught,The Dram Shop Front St.,222.01,8.99
2020,6,Softgoods,The Dram Shop Central,20.0,0.0
2020,6,Softgoods,The Dram Shop Front St.,40.0,0.0
2020,6,Sour - Bottled,The Dram Shop Central,191.37,18.63
2020,6,Sour - Bottled,The Dram Shop Front St.,301.81,22.19
2020,6,Sour - Draught,The Dram Shop Central,1812.32,61.93
2020,6,Sour - Draught,The Dram Shop Front St.,2740.63,117.87
2020,6,Sparkling Wine - Bottled,The Dram Shop Central,85.13,23.87
2020,6,Sparkling Wine - Bottled,The Dram Shop Front St.,643.05,27.95
2020,6,White Wine - Bottled,The Dram Shop Central,89.5,0.0
2020,6,White Wine - Bottled,The Dram Shop Front St.,399.42,21.58
2020,6,Wine - Bottled,The Dram Shop Central,70.0,0.0
2020,6,Wine - Draught,The Dram Shop Central,1797.3,113.2
2020,6,Wine - Draught,The Dram Shop Front St.,3030.13,136.87
2020,6,none,The Dram Shop Front St.,13.0,0.0
2020,7,,The Dram Shop Central,1099.64,218.86
2020,7,,The Dram Shop Front St.,3018.13,213.87
2020,7,Ambers/Pales - Bottled,The Dram Shop Central,6.75,0.0
2020,7,Ambers/Pales - Bottled,The Dram Shop Front St.,29.0,0.0
2020,7,Ambers/Pales - Draught,The Dram Shop Central,1409.96,33.29
2020,7,Ambers/Pales - Draught,The Dram Shop Front St.,2594.06,211.94
2020,7,BTG Features!,The Dram Shop Front St.,108.0,4.0
2020,7,Barley Wine - Bottled,The Dram Shop Front St.,156.0,0.0
2020,7,Belgian - Bottled,The Dram Shop Central,49.0,0.0
2020,7,Belgian - Bottled,The Dram Shop Front St.,163.21,10.29
2020,7,Belgian - Draught,The Dram Shop Central,775.19,30.81
2020,7,Belgian - Draught,The Dram Shop Front St.,807.57,21.93
2020,7,Cider - Bottled,The Dram Shop Central,105.87,9.63
2020,7,Cider - Bottled,The Dram Shop Front St.,271.75,22.25
2020,7,Cider - Draught,The Dram Shop Central,1789.34,131.91
2020,7,Cider - Draught,The Dram Shop Front St.,1902.21,101.79
2020,7,Corkage,The Dram Shop Front St.,143.58,0.42
2020,7,Delivery,The Dram Shop Front St.,4.0,0.0
2020,7,FLIGHT,The Dram Shop Central,299.22,0.78
2020,7,FLIGHT,The Dram Shop Front St.,392.0,0.0
2020,7,Glassware,The Dram Shop Central,61.83,0.17
2020,7,Glassware,The Dram Shop Front St.,116.0,1.0
2020,7,Growlers,The Dram Shop Central,583.65,14.35
2020,7,Growlers,The Dram Shop Front St.,773.0,14.0
2020,7,Hard Seltzer - Bottled,The Dram Shop Central,47.25,0.0
2020,7,IPA - Bottled,The Dram Shop Central,40.71,8.04
2020,7,IPA - Bottled,The Dram Shop Front St.,513.47,21.53
2020,7,IPA - Draught,The Dram Shop Central,6399.47,392.53
2020,7,IPA - Draught,The Dram Shop Front St.,9201.09,399.91
2020,7,Kombucha,The Dram Shop Central,499.34,50.41
2020,7,Kombucha,The Dram Shop Front St.,920.78,77.47
2020,7,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,46.5,0.0
2020,7,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,299.73,32.02
2020,7,Lagers/Pils/Wheat - Draught,The Dram Shop Central,3663.54,139.21
2020,7,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4683.75,202.75
2020,7,Misc.,The Dram Shop Central,3.0,0.0
2020,7,Misc.,The Dram Shop Front St.,23.0,0.0
2020,7,Porters/Stouts - Bottled,The Dram Shop Central,7.0,0.0
2020,7,Porters/Stouts - Bottled,The Dram Shop Front St.,26.25,0.0
2020,7,Porters/Stouts - Draught,The Dram Shop Central,666.64,5.86
2020,7,Porters/Stouts - Draught,The Dram Shop Front St.,910.93,19.82
2020,7,Promo,The Dram Shop Front St.,3.5,0.0
2020,7,Red Wine - Bottled,The Dram Shop Central,76.0,3.0
2020,7,Red Wine - Bottled,The Dram Shop Front St.,1329.95,75.55
2020,7,Rosé Wine - Bottled,The Dram Shop Central,129.25,23.0
2020,7,Rosé Wine - Bottled,The Dram Shop Front St.,351.73,11.52
2020,7,Seasonal/Event,The Dram Shop Central,228.75,0.0
2020,7,Seasonal/Event,The Dram Shop Front St.,947.08,44.67
2020,7,Skin Contact Wine - Bottled,The Dram Shop Front St.,207.62,10.38
2020,7,Snacks,The Dram Shop Central,80.45,4.3
