customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
SDHNYW3FA96RGR4JRGY0R8K890,2017,3,17.0,0.0,4.0,1
SDHNYW3FA96RGR4JRGY0R8K890,2017,4,9.0,0.0,2.0,1
SDPCKQ2NTH3FRQ3J31HPGJG9H8,2019,5,11.5,0.0,2.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,3,6.5,0.0,1.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,4,26.0,0.0,3.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,7,16.0,0.0,1.5,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,10,15.0,0.0,1.5,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,11,13.0,0.0,2.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2021,12,13.0,0.0,2.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2022,2,8.0,0.0,1.0,1
SDRN8E4MNH5QX87DGCMWAGN14C,2022,6,78.0,0.0,11.5,3
SFEVG4SDD913S8JWQ66PQ54J1G,2021,1,75.5,22.0,10.0,1
SFKRYCCZ4D4WH7Z1B8TF3DJWP0,2021,3,46.0,3.0,8.0,3
SFV9N3SAMD12JN6H1JFG9D6FAR,2019,2,11.5,0.0,1.5,1
SGVNW79T4X1VNFFMZN5X2HV7H8,2022,4,50.5,0.0,10.0,1
SHC0KNTVVD48EY2QT3KX0GDWMM,2019,3,13.0,1.5,3.0,1
SK434ZX2X51R572VD3E4YMC9DR,2019,11,20.0,0.0,3.0,1
SK434ZX2X51R572VD3E4YMC9DR,2020,9,42.5,0.0,5.0,1
SK434ZX2X51R572VD3E4YMC9DR,2022,2,74.0,0.0,5.0,2
SK434ZX2X51R572VD3E4YMC9DR,2022,3,15.0,0.0,5.0,1
SK434ZX2X51R572VD3E4YMC9DR,2022,4,20.0,0.0,5.0,1
SK4R8KS6QD26YNQ33K0JM9J25M,2019,2,5.5,0.0,1.0,1
SKJYSG10554532JPSPBEFAJ9GC,2022,4,22.5,0.0,3.0,1
SKP2V5JWG56KQ3EWZNEXSWW5TR,2020,4,17.25,0.0,0.0,1
SKQSMZZJ397HAWYEYRVKHNQAFR,2018,8,24.0,0.0,0.0,1
SKQSMZZJ397HAWYEYRVKHNQAFR,2020,12,58.75,19.25,1.0,1
SKQSMZZJ397HAWYEYRVKHNQAFR,2021,6,169.5,56.5,0.0,1
SNNPEEJKVX693F4W5PE9X5SPHG,2020,8,11.0,0.0,2.0,1
SNWESGR0CS2Z544V3JCQEJWH60,2019,11,13.5,0.0,3.0,1
SNWESGR0CS2Z544V3JCQEJWH60,2019,12,18.0,4.5,3.0,1
SP0FBGK6BD46NAM7SZKQY1R29M,2022,4,6.5,0.0,2.0,1
SPQ0BVBM390JMX6EDB5X41E3BC,2017,8,10.5,0.0,1.0,1
SPZ307KY2D110W85WQQ1H3QT74,2017,8,23.5,0.0,4.0,1
SQ0QTCG9P944FCJFFA0NZTT81C,2020,6,48.0,0.0,5.0,1
SQARZESD7X4YGYBYC9D5TZAAHM,2018,5,55.0,0.0,7.0,1
SQDX9QFGC51D308PFSWGHS26T0,2016,10,13.5,0.0,2.0,1
SQDX9QFGC51D308PFSWGHS26T0,2017,3,22.0,0.0,1.0,2
SQDX9QFGC51D308PFSWGHS26T0,2017,10,13.0,0.0,2.0,1
SQEZNX2AH12CJTJ376R2TE9CNC,2018,12,8.0,3.0,2.0,1
SQEZNX2AH12CJTJ376R2TE9CNC,2019,4,6.0,0.0,0.5,1
SQRT98QY0555S446HNJR8AEW4G,2021,4,14.0,0.0,3.0,1
SQRT98QY0555S446HNJR8AEW4G,2022,1,41.5,0.0,4.0,1
SQRT98QY0555S446HNJR8AEW4G,2022,3,42.5,0.0,7.0,1
SQRT98QY0555S446HNJR8AEW4G,2022,4,19.0,0.0,3.0,1
SQRT98QY0555S446HNJR8AEW4G,2022,9,13.0,0.0,3.0,1
SQRT98QY0555S446HNJR8AEW4G,2022,10,22.5,0.0,4.0,1
SQRT98QY0555S446HNJR8AEW4G,2023,4,15.5,0.0,3.0,1
SS23FBKEX9405DAG9MSCC0STH0,2022,1,11.0,0.0,0.0,1
SS23FBKEX9405DAG9MSCC0STH0,2022,5,10.5,0.0,0.0,1
SS3XDDTWYN6VBA9HTC9G56XNNR,2022,3,38.5,0.0,7.0,2
SS3XDDTWYN6VBA9HTC9G56XNNR,2022,5,28.0,0.0,5.0,2
SS3XDDTWYN6VBA9HTC9G56XNNR,2022,8,6.0,0.0,1.0,1
SS3XDDTWYN6VBA9HTC9G56XNNR,2022,10,10.0,0.0,2.0,1
SSFHFACNA15QBEVGEBDYHQ62GR,2015,6,14.5,0.0,3.0,1
SSFHFACNA15QBEVGEBDYHQ62GR,2016,11,46.0,0.0,7.0,2
SSFHFACNA15QBEVGEBDYHQ62GR,2017,1,48.5,0.0,7.0,2
SSFHFACNA15QBEVGEBDYHQ62GR,2017,2,20.0,0.0,4.0,2
STX0ECXDDX0A7DATN3A3J805K0,2020,1,7.5,0.0,2.0,1
STXS5DE6MS1CX4HEVG2N5KKVVM,2019,10,18.5,0.0,5.0,1
STXS5DE6MS1CX4HEVG2N5KKVVM,2021,11,41.0,0.0,7.0,1
SXE2QRNAJH5BXEPHQ3EQMFJXE0,2021,10,17.0,0.0,3.0,1
SXE2QRNAJH5BXEPHQ3EQMFJXE0,2021,12,12.5,0.0,2.0,1
SXE2QRNAJH5BXEPHQ3EQMFJXE0,2022,2,36.0,0.0,5.0,1
SXE2QRNAJH5BXEPHQ3EQMFJXE0,2022,3,26.0,3.5,8.0,2
SXF280BR2X4X1C923JG1P3YRS8,2021,9,31.5,0.0,6.0,1
SXJ14ZHRXS7VNBRM3RWJW4TTK4,2021,9,14.0,0.0,4.0,1
SZWK9C8JAX5XTYFNHQ111TZ1RC,2018,5,14.75,0.0,3.0,1
SZYGN86TSX6QV0EDTNFQHX03H4,2021,3,12.0,0.0,0.0,1
Sk3maHq03fxN9GHF,2015,5,37.0,0.0,4.0,2
Sk3maHq03fxN9GHF,2015,12,22.5,0.0,4.0,1
Sk3maHq03fxN9GHF,2016,2,50.75,0.0,6.0,1
Sk3maHq03fxN9GHF,2017,2,24.0,0.0,5.0,1
Sk3maHq03fxN9GHF,2017,5,22.0,0.0,3.0,1
Sk3maHq03fxN9GHF,2018,4,3.0,2.0,0.0,1
T078NS83X55QEJMT2HARQFZ8MG,2017,2,33.0,0.0,6.0,1
T0CXJJFCP57H13BPQ0FPY2T6RG,2021,1,47.0,0.0,5.5,2
T19JSEA8ZS6DGJ098ECDKZTDZR,2017,8,6.5,0.0,1.0,1
T1PE4T0EAX7RQ76S0A3TNG9SKC,2020,10,12.0,0.0,3.0,1
T27PX7EEJ90NZF3P8D28KWCXGW,2021,5,67.5,0.0,13.5,1
T2QTWZ3Y495EMNNC26GE81YHVM,2018,12,21.5,0.0,0.0,1
T3DDH4V1296MX958DQCZQBZ4N4,2021,10,11.5,1.5,3.0,1
T42MVQ4DAEYHQWW7SCTYMJ8TMR,2023,8,19.25,0.0,3.0,1
T46DQAR3ZD7GNEX5K6EM739WVG,2018,9,26.5,0.0,4.0,1
T46DQAR3ZD7GNEX5K6EM739WVG,2018,10,10.0,0.0,2.0,1
T46DQAR3ZD7GNEX5K6EM739WVG,2019,6,11.0,0.0,2.0,1
T4FXE7M0E12DEV0S534PHGT8B8,2018,12,12.0,0.0,1.5,1
T4FXE7M0E12DEV0S534PHGT8B8,2019,3,9.5,0.0,0.0,1
T4FXE7M0E12DEV0S534PHGT8B8,2019,4,12.0,0.0,2.5,1
T4FXE7M0E12DEV0S534PHGT8B8,2019,5,17.0,0.0,2.5,1
T4FXE7M0E12DEV0S534PHGT8B8,2019,8,19.5,3.0,3.5,2
T4FXE7M0E12DEV0S534PHGT8B8,2019,10,6.0,0.0,1.5,1
T4FXE7M0E12DEV0S534PHGT8B8,2020,3,12.0,0.0,2.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2018,5,109.0,12.0,28.0,7
T4GKJBRNF16A0SD6FXXK7DPRR4,2018,6,74.0,0.0,16.25,2
T4GKJBRNF16A0SD6FXXK7DPRR4,2018,7,29.0,4.0,9.0,2
T4GKJBRNF16A0SD6FXXK7DPRR4,2018,8,20.5,0.0,6.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2018,9,13.0,6.5,10.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2019,3,5.02,0.0,0.02,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2019,12,21.0,0.0,5.5,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2020,5,10.0,0.0,4.5,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2021,8,17.0,0.0,5.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2021,10,20.0,0.0,7.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2022,5,8.0,0.0,2.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2022,9,12.0,0.0,2.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2022,11,7.5,0.0,2.0,1
T4GKJBRNF16A0SD6FXXK7DPRR4,2023,7,35.0,0.0,9.0,2
T4GKJBRNF16A0SD6FXXK7DPRR4,2023,10,15.0,0.0,4.0,1
T55XKZMPAN7H7ANAQG2A22CRKR,2022,6,33.5,0.0,6.0,2
T5KAD1EY373BMSJ1NM9TN83DJR,2023,6,17.5,0.0,5.0,1
T61MV10R7S1RB299DDTM8Z53CM,2015,12,38.0,0.0,2.0,2
T61MV10R7S1RB299DDTM8Z53CM,2017,3,19.0,0.0,4.5,1
T61MV10R7S1RB299DDTM8Z53CM,2017,6,6.5,0.0,2.0,1
T61MV10R7S1RB299DDTM8Z53CM,2018,1,12.0,0.0,3.0,1
T61MV10R7S1RB299DDTM8Z53CM,2018,6,17.0,0.0,3.5,1
T68QW4MQWD13TR44ZEVR817K0C,2017,9,8.5,0.0,0.0,1
T68QW4MQWD13TR44ZEVR817K0C,2017,11,11.5,0.0,0.0,1
T68QW4MQWD13TR44ZEVR817K0C,2019,2,22.0,0.0,2.0,2
T68QW4MQWD13TR44ZEVR817K0C,2019,6,5.0,0.0,0.5,1
T68QW4MQWD13TR44ZEVR817K0C,2019,7,5.0,0.0,0.5,1
T7QPKV2FW17AH6Z65M4Y1MCV6R,2019,8,5.5,0.0,1.0,1
T7QPKV2FW17AH6Z65M4Y1MCV6R,2019,9,13.0,0.0,2.0,2
T7QPKV2FW17AH6Z65M4Y1MCV6R,2019,11,5.5,0.0,1.0,1
T7QPKV2FW17AH6Z65M4Y1MCV6R,2019,12,5.5,0.0,1.0,1
T7TKKF51H91AYSTA0BNGYA71B0,2015,10,15.0,0.0,3.0,2
T7TKKF51H91AYSTA0BNGYA71B0,2016,7,17.25,0.0,3.0,1
T7TKKF51H91AYSTA0BNGYA71B0,2016,9,23.5,0.0,4.0,1
T7TKKF51H91AYSTA0BNGYA71B0,2016,10,29.0,0.0,6.0,2
T7TKKF51H91AYSTA0BNGYA71B0,2016,11,12.0,0.0,2.0,1
T7TKKF51H91AYSTA0BNGYA71B0,2017,8,21.5,0.0,4.0,3
T7TKKF51H91AYSTA0BNGYA71B0,2017,10,17.5,0.0,4.0,1
T7YEMS3Z3S3QJP05RSMCW6W66M,2019,6,13.5,0.0,2.0,1
T8BVB84V7X6XRHTBWGBKBHTR5G,2016,8,7.5,4.5,1.5,1
T8BVB84V7X6XRHTBWGBKBHTR5G,2016,9,26.0,0.0,4.0,2
T8BVB84V7X6XRHTBWGBKBHTR5G,2016,10,18.5,0.0,2.5,1
T8BVB84V7X6XRHTBWGBKBHTR5G,2016,11,10.5,0.0,1.5,1
T8BVB84V7X6XRHTBWGBKBHTR5G,2016,12,56.2,0.0,7.2,4
T8BVB84V7X6XRHTBWGBKBHTR5G,2017,4,10.5,6.0,1.5,1
T8BVB84V7X6XRHTBWGBKBHTR5G,2017,5,5.0,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2015,5,23.0,0.0,3.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2015,6,11.0,0.0,2.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2015,7,22.0,0.0,2.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2016,3,5.0,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2016,4,21.0,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2016,10,4.0,1.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2017,5,20.75,0.0,2.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2017,10,11.0,0.0,2.0,2
T8YM8JKA490HWJKRB3J8X9G64R,2017,11,4.5,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2018,10,7.0,5.0,2.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2019,1,5.5,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2019,11,25.0,4.5,3.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2019,12,12.0,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2021,4,6.0,0.0,1.0,1
T8YM8JKA490HWJKRB3J8X9G64R,2021,12,12.0,0.0,1.0,1
T953K0Y995761BY9420WEDTCPW,2018,6,13.0,0.0,3.0,1
T953K0Y995761BY9420WEDTCPW,2018,7,7.5,0.0,1.0,1
T953K0Y995761BY9420WEDTCPW,2018,9,15.0,0.0,2.0,1
T953K0Y995761BY9420WEDTCPW,2018,10,20.0,0.0,4.0,3
T953K0Y995761BY9420WEDTCPW,2019,1,16.25,0.0,2.0,1
TA8J63E3VZETWDSC8YTFBC3DRG,2023,5,81.0,0.0,14.0,4
TA8J63E3VZETWDSC8YTFBC3DRG,2023,7,12.0,0.0,4.0,1
TA8JZCBAJ51X0KWWB6WPDN551R,2015,9,10.0,0.0,2.0,1
TADV0QVA20JV9SG10W2CE9919M,2023,8,13.25,0.0,3.0,1
TAM87BT3AX00CRV9Q76N3M0JS4,2015,11,91.2,0.0,15.2,1
TB8JHEXX2159BFFSPKSF2E3874,2020,9,65.75,0.0,10.0,2
TBK9H8M8DS3KSASMS9Q8P550HC,2020,6,36.0,0.0,5.0,1
TC8K9DX4F54478MWAX4HJYM3DR,2021,2,40.8,0.0,6.8,1
TDG25QDGT5FXV6Z6JV0S9T3FT4,2023,6,12.0,0.0,2.0,1
TE8WA0VHD11X4JETYFS9WNH8QW,2019,5,5.0,1.5,2.0,1
TEF4W4ZEQH4M2YY0FTZSD46Z78,2017,4,13.0,0.0,2.0,2
TEF4W4ZEQH4M2YY0FTZSD46Z78,2017,7,9.0,0.0,2.0,1
TEF4W4ZEQH4M2YY0FTZSD46Z78,2019,6,6.0,0.0,1.0,1
TEWJP5G9FS7XKFDB7542CE689R,2022,5,6.0,0.0,1.0,1
TEWJP5G9FS7XKFDB7542CE689R,2023,9,10.25,0.0,2.0,1
TF6ZNAGJPC24SCDGBXW1R30DTC,2023,6,15.0,0.0,3.0,1
TFH77RD62X3H90SQ2A20QW6C5G,2022,8,11.75,0.0,2.0,1
TFKAQS5SBD1SYRJCSC3QQ4WC20,2019,6,13.0,0.0,2.0,1
TFKAQS5SBD1SYRJCSC3QQ4WC20,2021,5,17.0,0.0,2.0,1
TFKAQS5SBD1SYRJCSC3QQ4WC20,2021,12,18.0,0.0,3.0,1
TFKAQS5SBD1SYRJCSC3QQ4WC20,2022,3,7.0,0.0,1.0,1
TFKAQS5SBD1SYRJCSC3QQ4WC20,2022,4,43.0,0.0,5.0,2
TFQ3P4SJND27N2JB8WK80RXXZR,2021,6,13.0,0.0,2.0,1
TG639Y246X0Q6KJZ90VTVFSZJR,2017,10,10.0,0.0,2.0,1
TG639Y246X0Q6KJZ90VTVFSZJR,2019,6,17.0,0.0,1.0,1
TG639Y246X0Q6KJZ90VTVFSZJR,2020,2,7.75,0.0,1.0,1
TG6X3JBM4D56Q2ZR64DFFCG8F4,2015,4,11.0,0.0,2.0,1
TG6X3JBM4D56Q2ZR64DFFCG8F4,2016,5,11.0,0.0,2.0,1
THBW1817497QH8D78FJ9N150HM,2019,12,27.0,0.0,4.0,1
THBW1817497QH8D78FJ9N150HM,2020,6,27.0,7.0,4.0,1
THBW1817497QH8D78FJ9N150HM,2020,9,71.5,0.0,11.0,3
THBW1817497QH8D78FJ9N150HM,2020,12,46.5,0.0,10.0,1
THBW1817497QH8D78FJ9N150HM,2021,1,56.5,0.0,10.0,1
THG28VGVMD5G8RDBWV8D6DB1ZC,2017,6,12.0,0.0,2.0,1
TJ48J06HQ92Q512MYVCP9EWPX4,2016,8,13.0,2.5,3.0,2
TJ48J06HQ92Q512MYVCP9EWPX4,2016,12,22.5,0.0,4.0,1
TJ48J06HQ92Q512MYVCP9EWPX4,2018,3,12.0,0.0,2.0,2
TJ5Sllb7O-gUjoMA,2015,5,26.0,0.0,4.0,1
TJ7BQBEP292NTS5A45CGVVHGSC,2015,8,24.0,0.0,0.0,2
TJ87H2SAZS6WHE3R9GR2JHEWMG,2021,9,6.0,0.0,1.0,1
TJ9FNKTFVD426PP4VZJC9BV2JM,2019,3,25.0,0.0,3.0,1
TKW8N9847N6SX5FF96A6VD6HV4,2022,2,8.5,0.0,2.0,1
TMCCN6JR1S5YH004TXGPS8ZSBM,2016,5,19.0,0.0,0.0,1
TMCCN6JR1S5YH004TXGPS8ZSBM,2017,1,11.0,0.0,1.5,1
TMCCN6JR1S5YH004TXGPS8ZSBM,2017,2,5.5,0.0,1.0,1
TMM5YM5KQ94NGT30H313V0WZ84,2016,9,24.0,0.0,0.0,1
TN6GWP2AF53ACN1ZGX2MVET49M,2015,11,48.0,0.0,4.0,1
TN6GWP2AF53ACN1ZGX2MVET49M,2015,12,38.75,0.0,7.75,1
TPTKSY0J0D1VEPKAARM7K4R0RG,2018,1,12.0,0.0,1.0,1
TPTKSY0J0D1VEPKAARM7K4R0RG,2023,4,30.0,0.0,3.0,1
TQ1KBK13XJ02Y1B2Q6EJFN0WZC,2023,6,20.0,0.0,3.0,1
TQ34ZTF7F91P38QR5Y84G4CSAM,2021,6,15.0,0.0,4.0,1
TQ5R4KE3354NEXTCFFQ49Z2N48,2017,2,15.0,0.0,5.0,1
TRM90AJ31S06CXF8K88NN0JZZM,2016,7,10.0,0.0,0.0,1
TSA1E4VPPN3WF26GF5RRV23X1C,2020,6,18.0,0.0,2.0,2
TSA1E4VPPN3WF26GF5RRV23X1C,2020,8,19.0,0.0,2.0,2
TSA1E4VPPN3WF26GF5RRV23X1C,2021,8,12.5,0.0,2.0,1
TSFFV5C7MN5GMYFTWTC0729CNM,2018,7,24.0,0.0,2.0,2
TT1P8MKCT52NH5Y48FYS8W5280,2021,6,5.5,0.0,1.0,1
TTKKX2WN9S2R7DR9P1YZCYW2FR,2021,8,14.5,0.0,4.0,1
TWWQXRWVQ57NJW5N5FXJ66QK5G,2016,5,23.75,0.0,8.0,1
TWWQXRWVQ57NJW5N5FXJ66QK5G,2017,2,40.0,0.0,0.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2018,9,19.0,0.0,3.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2019,1,61.0,0.0,10.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2019,10,114.75,12.75,0.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2020,2,116.1,12.9,0.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2022,1,44.0,0.0,0.0,1
TX6RMRSS9D7WQ89CG1FN65J37W,2022,5,171.35,17.15,2.0,2
TX6RMRSS9D7WQ89CG1FN65J37W,2023,3,49.0,0.0,8.0,1
TX8N9M7YT57FWPNNWEJ1ZA8BMG,2018,1,6.5,0.0,2.0,1
TXNBB6E3592MPQGJR43GHCQ3MR,2019,7,11.0,0.0,1.0,1
TXWTZ4F62D5VJNMND0EYXHVQQ8,2015,11,47.0,0.0,6.0,1
TY4XP59QC10BEJ6ZM2406M7VBW,2019,4,17.5,0.0,3.0,1
TYG1V27Z014KKDCRYE2S9BS9Y4,2021,10,8.5,0.0,2.0,1
TYM39VV0C17PAX6NQEKY897HFR,2016,11,10.5,0.0,2.0,1
TZXD8KX3XX1HEZA0AZF3DR2DAG,2019,1,13.0,0.0,3.0,1
TZXD8KX3XX1HEZA0AZF3DR2DAG,2019,7,23.0,0.0,6.0,1
TZXD8KX3XX1HEZA0AZF3DR2DAG,2019,8,6.0,0.0,1.0,1
TZXD8KX3XX1HEZA0AZF3DR2DAG,2019,10,13.5,0.0,2.0,1
Tn3c6iDczD1mwdNx,2015,5,12.0,0.0,2.0,1
V030NPYVPS7TWKD740KD2N1ZYW,2015,9,15.0,0.0,5.0,2
V030NPYVPS7TWKD740KD2N1ZYW,2015,10,47.0,0.0,5.0,4
V030NPYVPS7TWKD740KD2N1ZYW,2015,11,26.5,0.0,3.0,2
V030NPYVPS7TWKD740KD2N1ZYW,2015,12,15.0,0.0,1.0,1
V030NPYVPS7TWKD740KD2N1ZYW,2016,1,6.0,0.0,1.0,1
V030NPYVPS7TWKD740KD2N1ZYW,2016,2,7.5,0.0,1.0,1
V030NPYVPS7TWKD740KD2N1ZYW,2016,3,10.0,0.0,1.0,1
V030NPYVPS7TWKD740KD2N1ZYW,2016,6,15.0,0.0,2.0,1
V1GQDAT7EH5CK494J14PQDM0AM,2022,2,13.5,0.0,3.0,1
V1GQDAT7EH5CK494J14PQDM0AM,2022,4,8.5,0.0,1.0,1
V1MPMDJA2N64FASAM5CPV6D1R0,2020,12,14.5,0.0,1.5,1
V1MSR79W9H5QH2C43QVF6FQ76C,2021,7,7.5,0.0,2.0,1
V277V26EJN50VBXD0N77X86800,2016,5,10.5,0.0,2.0,1
V277V26EJN50VBXD0N77X86800,2016,10,4.5,0.0,0.0,1
V28KMR8R4YXB4AH2FF4N3HVEPR,2023,7,83.0,0.0,6.0,1
V2DYF7G9HX2V8GPQXW835V6G2G,2016,3,7.5,4.0,1.5,1
V2DYF7G9HX2V8GPQXW835V6G2G,2018,5,16.0,0.0,1.0,1
V395RJQ0RD5P0ZG77GAYJEDA6C,2019,6,4.5,0.0,0.0,1
V395RJQ0RD5P0ZG77GAYJEDA6C,2019,12,24.0,0.0,4.0,1
V3NKCWCG1N6930ZZH1XP4Z10ZC,2016,10,15.5,2.0,3.0,2
V3NKCWCG1N6930ZZH1XP4Z10ZC,2018,2,11.5,0.0,2.0,1
V3NKCWCG1N6930ZZH1XP4Z10ZC,2018,3,16.5,0.0,2.0,2
V3NKCWCG1N6930ZZH1XP4Z10ZC,2018,6,37.5,6.0,6.0,4
V48RAJY8X57K3B8NQ6441YADXR,2020,2,13.0,0.0,4.0,1
V51N9QX7J95FTYR04K5YKENWQM,2019,7,12.0,0.0,2.0,1
V51N9QX7J95FTYR04K5YKENWQM,2019,12,11.0,0.0,2.0,1
V51N9QX7J95FTYR04K5YKENWQM,2020,1,9.0,3.5,3.0,1
V51N9QX7J95FTYR04K5YKENWQM,2020,2,7.0,0.0,1.0,1
V51X34GTDN1TNC4FGWQ8WJMBTC,2021,9,11.5,0.0,1.5,1
V5A0MDJ4DN43555TB31CG2MEJC,2021,4,17.75,0.0,3.0,1
V5MRHQQMF92D7777C3NCJ4KTFM,2021,5,2.0,0.0,0.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2020,6,26.0,0.0,0.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2020,7,13.0,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2021,2,12.0,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2021,4,11.5,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2021,5,6.0,0.0,1.5,1
V79FBYM7P50GK93Y7JEQCNN96W,2021,6,10.5,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2021,8,12.0,0.0,2.0,2
V79FBYM7P50GK93Y7JEQCNN96W,2022,3,17.5,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2022,4,16.5,0.0,3.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2022,5,5.0,1.5,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2022,6,8.0,0.0,1.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2022,8,23.5,0.0,4.0,2
V79FBYM7P50GK93Y7JEQCNN96W,2022,10,11.0,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2023,2,8.5,0.0,1.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2023,3,14.5,0.0,2.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2023,4,31.5,0.0,5.0,1
V79FBYM7P50GK93Y7JEQCNN96W,2023,6,18.5,0.0,2.0,1
V7MMD7XPP50Z15NF758QPJFF64,2019,8,89.0,0.0,4.75,1
V82ABF3VQ14P0HWHKKP0K7PNBG,2017,4,5.5,0.0,1.0,1
V99V4YQJMN1Y4KPGYTQA2TF1AG,2016,5,17.5,0.0,3.0,1
V9W071ST4S6FX8V3KV3M55K1T4,2022,6,8.5,0.0,1.0,1
VAMHNE6HMD7CDBH2XMGN1FTCA0,2022,8,12.5,0.0,2.0,1
VBD9TZETN56P70FTPNDFH1MNBC,2021,4,19.5,0.0,3.0,1
VBD9TZETN56P70FTPNDFH1MNBC,2021,10,20.0,0.0,3.0,1
VC5G2AMMJX7FWVWTQTK7YEGN48,2018,7,11.5,0.0,2.0,1
VC5G2AMMJX7FWVWTQTK7YEGN48,2018,10,15.0,0.0,3.0,1
VC5G2AMMJX7FWVWTQTK7YEGN48,2019,2,12.0,0.0,2.0,1
VC5G2AMMJX7FWVWTQTK7YEGN48,2019,11,11.0,0.0,2.0,1
VCPGDX07K13XRYZG5W805M0124,2019,3,12.5,0.0,2.0,2
VCXB7B7HNH6Y36V2YR1N2JD8BM,2021,8,25.0,0.0,5.0,1
VDEHZXGSGH428W04SH41WZ8ZAG,2019,2,281.7,31.3,0.0,1
VDEHZXGSGH428W04SH41WZ8ZAG,2019,12,535.0,27.0,0.0,1
VDEHZXGSGH428W04SH41WZ8ZAG,2022,7,60.0,0.0,0.0,1
VDPBY86SRS4WV4AP60HY4V52HR,2015,5,20.0,0.0,3.0,1
VDPBY86SRS4WV4AP60HY4V52HR,2015,7,25.0,0.0,4.0,1
VE707ZH3XP4XE7WJRYKS62VVX8,2023,8,15.25,0.0,5.0,1
VEQA0XJ88H23HF8E4XT58K87X8,2023,1,26.5,0.0,4.0,1
VEQA0XJ88H23HF8E4XT58K87X8,2023,4,44.0,0.0,6.0,1
VEQA0XJ88H23HF8E4XT58K87X8,2023,7,14.0,0.0,3.5,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2017,9,8.5,5.5,3.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2018,3,11.0,0.0,2.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2018,4,13.5,0.0,3.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2019,5,29.5,0.0,5.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2019,7,31.75,0.0,3.0,2
VF41855A1X5KPVQ4ZNDWWN9XKC,2019,8,37.0,0.0,5.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2019,9,13.0,0.0,2.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2022,6,37.5,0.0,4.0,1
VF41855A1X5KPVQ4ZNDWWN9XKC,2022,12,20.5,0.0,6.0,1
VFCJGMG8818F3M6T4PCBTTRF6C,2023,5,15.0,0.0,1.0,1
VFCJGMG8818F3M6T4PCBTTRF6C,2023,8,12.0,0.0,0.0,1
VFCJGMG8818F3M6T4PCBTTRF6C,2023,10,13.0,0.0,3.0,1
